flow_run_id,rtl_name,arch_params,node,corner,vdd_V,temperature_C,clock_period_ns,clock_freq_mhz,width,depth,dc_version,syn_total_cells,syn_comb_cells,syn_seq_cells,syn_total_area_um2,syn_comb_area_um2,syn_seq_area_um2,syn_scr,syn_sar,syn_crit_path_ns,syn_wns_ns,syn_tns_ns,syn_violating_paths,icc2_version,pnr_total_cells,pnr_comb_cells,pnr_seq_cells,pnr_total_area_um2,pnr_comb_area_um2,pnr_seq_area_um2,pnr_core_area_um2,pnr_utilization,pnr_scr,pnr_sar,pnr_crit_path_ns,pnr_wns_ns,pnr_tns_ns,pnr_violating_paths,starrc_version,pt_version,internal_power_mW,switching_power_mW,leak_power_mW,total_power_mW,dyn_power_mW,dyn_energy_pJ,clock_network_internal_power_mW,clock_network_switching_power_mW,clock_network_leak_power_mW,clock_network_total_power_mW,register_internal_power_mW,register_switching_power_mW,register_leak_power_mW,register_total_power_mW,combinational_internal_power_mW,combinational_switching_power_mW,combinational_leak_power_mW,combinational_total_power_mW,sequential_internal_power_mW,sequential_switching_power_mW,sequential_leak_power_mW,sequential_total_power_mW,memory_internal_power_mW,memory_switching_power_mW,memory_leak_power_mW,memory_total_power_mW,io_pad_internal_power_mW,io_pad_switching_power_mW,io_pad_leak_power_mW,io_pad_total_power_mW,black_box_internal_power_mW,black_box_switching_power_mW,black_box_leak_power_mW,black_box_total_power_mW,power_activity_mode,stim_mode,collector_schema,collected_at
fifo_16_4_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=4,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,4,V-2023.12-SP4,320,231,89,22.134,7.182,14.952,0.278125,0.6755218216318786,0.33,0.03,0.0,0,V-2023.12-SP4,324,235,89,24.04,7.71,16.33,31.0464,0.7744,0.27469135802469136,0.6792845257903494,0.54,0.08,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.42279999999999995,0.1086,0.000203,0.5316000000000001,0.5314,0.39854999999999996,0.3361,0.06621,1.054e-05,0.40230000000000005,0.06547,0.0123,0.0001441,0.07792,0.02125,0.030090000000000002,4.837e-05,0.05139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-31T09:29:46+00:00
fifo_16_4_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=4,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,4,V-2023.12-SP4,320,231,89,22.134,7.182,14.952,0.278125,0.6755218216318786,0.33,0.03,0.0,0,V-2023.12-SP4,324,235,89,24.04,7.71,16.33,31.0464,0.7744,0.27469135802469136,0.6792845257903494,0.54,0.08,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4259,0.1301,0.00020380000000000002,0.5561999999999999,0.556,0.41700000000000004,0.3363,0.06621,1.054e-05,0.4025,0.05604,0.008102,0.000144,0.06429,0.03355,0.05583,4.926e-05,0.08942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-31T09:29:54+00:00
fifo_16_4_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=4,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,4,V-2023.12-SP4,320,231,89,22.134,7.182,14.952,0.278125,0.6755218216318786,0.33,0.03,0.0,0,V-2023.12-SP4,324,235,89,24.04,7.71,16.33,31.0464,0.7744,0.27469135802469136,0.6792845257903494,0.54,0.08,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.45790000000000003,0.1416,0.0002037,0.5998,0.5995,0.44962500000000005,0.3367,0.06621,1.054e-05,0.40299999999999997,0.08274,0.01184,0.00014429999999999998,0.09472,0.03845,0.06359000000000001,4.886e-05,0.1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,stream,2,2026-07-31T09:30:04+00:00
fifo_16_4_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=4,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,4,V-2023.12-SP4,320,231,89,22.134,7.182,14.952,0.278125,0.6755218216318786,0.33,0.03,0.0,0,V-2023.12-SP4,324,235,89,24.04,7.71,16.33,31.0464,0.7744,0.27469135802469136,0.6792845257903494,0.54,0.08,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3358,0.06621,0.0002074,0.4022,0.40201,0.3015075,0.3358,0.06621,1.054e-05,0.402,0.0,0.0,0.000146,0.000146,0.0,0.0,5.092e-05,5.092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-31T09:30:13+00:00
fifo_16_4_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=4,5nm,TT,0.7,25.0,1.25,800.0,16,4,V-2023.12-SP4,320,231,89,22.134,7.182,14.952,0.278125,0.6755218216318786,0.33,0.28,0.0,0,V-2023.12-SP4,326,237,89,24.28,7.95,16.33,31.0464,0.7819,0.27300613496932513,0.6725700164744645,0.79,0.36,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.263,0.07209,0.0002076,0.33530000000000004,0.33509,0.4188625,0.211,0.04654,1.4829999999999999e-05,0.2575,0.039279999999999995,0.007371,0.0001441,0.0468,0.01273,0.018179999999999998,4.868e-05,0.03096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-31T09:33:40+00:00
fifo_16_4_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=4,5nm,TT,0.7,25.0,1.25,800.0,16,4,V-2023.12-SP4,320,231,89,22.134,7.182,14.952,0.278125,0.6755218216318786,0.33,0.28,0.0,0,V-2023.12-SP4,326,237,89,24.28,7.95,16.33,31.0464,0.7819,0.27300613496932513,0.6725700164744645,0.79,0.36,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2647,0.085,0.00020800000000000001,0.3499,0.3497,0.437125,0.2111,0.04654,1.4829999999999999e-05,0.2577,0.03336,0.004818,0.0001437,0.03832,0.02024,0.03365,4.947e-05,0.05393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-31T09:33:50+00:00
fifo_16_4_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=4,5nm,TT,0.7,25.0,1.25,800.0,16,4,V-2023.12-SP4,320,231,89,22.134,7.182,14.952,0.278125,0.6755218216318786,0.33,0.28,0.0,0,V-2023.12-SP4,326,237,89,24.28,7.95,16.33,31.0464,0.7819,0.27300613496932513,0.6725700164744645,0.79,0.36,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2862,0.09332,0.00020800000000000001,0.37970000000000004,0.37952,0.47440000000000004,0.21139999999999998,0.04654,1.4829999999999999e-05,0.258,0.05059,0.007029,0.0001441,0.057769999999999995,0.02417,0.03976,4.907e-05,0.06398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,stream,2,2026-07-31T09:34:00+00:00
fifo_16_4_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=4,5nm,TT,0.7,25.0,1.25,800.0,16,4,V-2023.12-SP4,320,231,89,22.134,7.182,14.952,0.278125,0.6755218216318786,0.33,0.28,0.0,0,V-2023.12-SP4,326,237,89,24.28,7.95,16.33,31.0464,0.7819,0.27300613496932513,0.6725700164744645,0.79,0.36,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2108,0.04654,0.00021150000000000002,0.2576,0.25734,0.32167500000000004,0.2108,0.04654,1.4829999999999999e-05,0.2574,0.0,0.0,0.00014549999999999999,0.00014549999999999999,0.0,0.0,5.122e-05,5.122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-31T09:34:09+00:00
fifo_16_8_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=8,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,8,V-2023.12-SP4,578,422,156,39.639599,13.4316,26.208,0.2698961937716263,0.6611570414725941,0.34,0.02,0.0,0,V-2023.12-SP4,586,430,156,42.42,13.73,28.69,55.44,0.7652,0.26621160409556316,0.6763319189061764,0.54,0.08,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6819000000000001,0.1841,0.0003452,0.8663,0.8660000000000001,0.6495000000000001,0.5343,0.1175,4.099e-06,0.6518,0.11349999999999999,0.02242,0.00025269999999999996,0.13620000000000002,0.03404,0.04419,8.836e-05,0.07832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-31T09:38:19+00:00
fifo_16_8_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=8,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,8,V-2023.12-SP4,578,422,156,39.639599,13.4316,26.208,0.2698961937716263,0.6611570414725941,0.34,0.02,0.0,0,V-2023.12-SP4,586,430,156,42.42,13.73,28.69,55.44,0.7652,0.26621160409556316,0.6763319189061764,0.54,0.08,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6334,0.1875,0.0003471,0.8212999999999999,0.8209,0.615675,0.5347000000000001,0.1175,4.107e-06,0.6522,0.05837,0.008907,0.00025330000000000003,0.06752999999999999,0.040389999999999995,0.061149999999999996,8.965999999999999e-05,0.10160000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-31T09:38:32+00:00
fifo_16_8_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=8,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,8,V-2023.12-SP4,578,422,156,39.639599,13.4316,26.208,0.2698961937716263,0.6611570414725941,0.34,0.02,0.0,0,V-2023.12-SP4,586,430,156,42.42,13.73,28.69,55.44,0.7652,0.26621160409556316,0.6763319189061764,0.54,0.08,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6595000000000001,0.1985,0.0003472,0.8583,0.8580000000000001,0.6435000000000001,0.535,0.1175,4.107e-06,0.6525,0.0812,0.01346,0.0002535,0.09492,0.0432,0.06758,8.957e-05,0.1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,stream,2,2026-07-31T09:38:46+00:00
fifo_16_8_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=8,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,8,V-2023.12-SP4,578,422,156,39.639599,13.4316,26.208,0.2698961937716263,0.6611570414725941,0.34,0.02,0.0,0,V-2023.12-SP4,586,430,156,42.42,13.73,28.69,55.44,0.7652,0.26621160409556316,0.6763319189061764,0.54,0.08,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.5346,0.1175,0.0003516,0.6524,0.6520999999999999,0.4890749999999999,0.5346,0.1175,4.107e-06,0.6521,0.0,0.0,0.0002556,0.0002556,0.0,0.0,9.190999999999999e-05,9.190999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-31T09:38:59+00:00
fifo_16_8_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=8,5nm,TT,0.7,25.0,1.25,800.0,16,8,V-2023.12-SP4,578,422,156,39.639599,13.4316,26.208,0.2698961937716263,0.6611570414725941,0.34,0.27,0.0,0,V-2023.12-SP4,586,430,156,42.39,13.69,28.69,55.44,0.7645,0.26621160409556316,0.6768105685303137,0.79,0.33,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4063,0.10969999999999999,0.00034449999999999997,0.5164,0.516,0.645,0.31770000000000004,0.06955,3.3700000000000003e-06,0.3873,0.06813999999999999,0.01347,0.00025279999999999996,0.08187,0.020489999999999998,0.02666,8.834999999999999e-05,0.04723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-31T09:43:01+00:00
fifo_16_8_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=8,5nm,TT,0.7,25.0,1.25,800.0,16,8,V-2023.12-SP4,578,422,156,39.639599,13.4316,26.208,0.2698961937716263,0.6611570414725941,0.34,0.27,0.0,0,V-2023.12-SP4,586,430,156,42.39,13.69,28.69,55.44,0.7645,0.26621160409556316,0.6768105685303137,0.79,0.33,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3796,0.1132,0.0003458,0.4931,0.4928,0.616,0.31789999999999996,0.06955,3.3700000000000003e-06,0.3875,0.03624,0.0052580000000000005,0.0002529,0.04176,0.02548,0.038349999999999995,8.957999999999999e-05,0.06392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-31T09:43:12+00:00
fifo_16_8_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=8,5nm,TT,0.7,25.0,1.25,800.0,16,8,V-2023.12-SP4,578,422,156,39.639599,13.4316,26.208,0.2698961937716263,0.6611570414725941,0.34,0.27,0.0,0,V-2023.12-SP4,586,430,156,42.39,13.69,28.69,55.44,0.7645,0.26621160409556316,0.6768105685303137,0.79,0.33,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3986,0.1218,0.0003459,0.5207,0.5204,0.6505,0.3181,0.06955,3.3700000000000003e-06,0.3877,0.05185,0.008017,0.0002531,0.06012,0.02862,0.04419,8.946e-05,0.07289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,stream,2,2026-07-31T09:43:22+00:00
fifo_16_8_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=8,5nm,TT,0.7,25.0,1.25,800.0,16,8,V-2023.12-SP4,578,422,156,39.639599,13.4316,26.208,0.2698961937716263,0.6611570414725941,0.34,0.27,0.0,0,V-2023.12-SP4,586,430,156,42.39,13.69,28.69,55.44,0.7645,0.26621160409556316,0.6768105685303137,0.79,0.33,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.31789999999999996,0.06955,0.0003504,0.3878,0.38744999999999996,0.4843124999999999,0.31789999999999996,0.06955,3.3700000000000003e-06,0.38739999999999997,0.0,0.0,0.0002551,0.0002551,0.0,0.0,9.193000000000001e-05,9.193000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-31T09:43:31+00:00
fifo_16_16_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=16,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,16,V-2023.12-SP4,873,586,287,70.853999,22.638,48.215999,0.32875143184421535,0.6804979208019013,0.35,0.01,0.0,0,V-2023.12-SP4,895,608,287,76.31,23.41,52.9,99.6156,0.7661,0.3206703910614525,0.6932250032761106,0.5,0.13,0.0,0,V-2023.12-SP3,V-2023.12-SP4,1.252,0.35750000000000004,0.0006233,1.61,1.6095000000000002,1.207125,0.9927,0.2179,9.655e-06,1.211,0.2061,0.04045,0.00046479999999999997,0.2471,0.05305,0.09916000000000001,0.0001488,0.15239999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-31T09:47:56+00:00
fifo_16_16_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=16,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,16,V-2023.12-SP4,873,586,287,70.853999,22.638,48.215999,0.32875143184421535,0.6804979208019013,0.35,0.01,0.0,0,V-2023.12-SP4,895,608,287,76.31,23.41,52.9,99.6156,0.7661,0.3206703910614525,0.6932250032761106,0.5,0.13,0.0,0,V-2023.12-SP3,V-2023.12-SP4,1.1039999999999999,0.3443,0.000626,1.449,1.4483,1.086225,0.9931,0.2179,9.655e-06,1.211,0.06446,0.008735,0.0004662,0.07365999999999999,0.04684,0.1176,0.00015020000000000002,0.1646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-31T09:48:06+00:00
fifo_16_16_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=16,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,16,V-2023.12-SP4,873,586,287,70.853999,22.638,48.215999,0.32875143184421535,0.6804979208019013,0.35,0.01,0.0,0,V-2023.12-SP4,895,608,287,76.31,23.41,52.9,99.6156,0.7661,0.3206703910614525,0.6932250032761106,0.5,0.13,0.0,0,V-2023.12-SP3,V-2023.12-SP4,1.132,0.3566,0.0006282999999999999,1.489,1.4886,1.11645,0.9934,0.2179,9.655e-06,1.211,0.08867,0.01413,0.0004662,0.1033,0.05009,0.12459999999999999,0.0001525,0.17479999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,stream,2,2026-07-31T09:48:16+00:00
fifo_16_16_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=16,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,16,V-2023.12-SP4,873,586,287,70.853999,22.638,48.215999,0.32875143184421535,0.6804979208019013,0.35,0.01,0.0,0,V-2023.12-SP4,895,608,287,76.31,23.41,52.9,99.6156,0.7661,0.3206703910614525,0.6932250032761106,0.5,0.13,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.9944000000000001,0.2179,0.000638,1.213,1.2123000000000002,0.9092250000000002,0.9944000000000001,0.2179,9.655e-06,1.212,0.0,0.0,0.00046909999999999996,0.00046909999999999996,0.0,0.0,0.0001592,0.0001592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-31T09:48:26+00:00
fifo_16_16_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=16,5nm,TT,0.7,25.0,1.25,800.0,16,16,V-2023.12-SP4,873,586,287,70.820399,22.6044,48.215999,0.32875143184421535,0.6808207759462073,0.36,0.25,0.0,0,V-2023.12-SP4,898,611,287,76.78,23.87,52.9,99.6156,0.7707,0.3195991091314031,0.6889815056004167,0.77,0.36,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.7818999999999999,0.2131,0.0006327,0.9956999999999999,0.9949999999999999,1.24375,0.6265,0.1295,1.965e-05,0.756,0.1237,0.02426,0.00046479999999999997,0.1484,0.0317,0.059379999999999995,0.0001482,0.09123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-31T09:48:28+00:00
fifo_16_16_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=16,5nm,TT,0.7,25.0,1.25,800.0,16,16,V-2023.12-SP4,873,586,287,70.820399,22.6044,48.215999,0.32875143184421535,0.6808207759462073,0.36,0.25,0.0,0,V-2023.12-SP4,898,611,287,76.78,23.87,52.9,99.6156,0.7707,0.3195991091314031,0.6889815056004167,0.77,0.36,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6924,0.2053,0.0006347000000000001,0.8984000000000001,0.8977,1.122125,0.6267,0.1295,1.965e-05,0.7563,0.03797,0.005275,0.0004655,0.04371,0.027719999999999998,0.07054,0.00014959999999999998,0.09841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-31T09:48:37+00:00
fifo_16_16_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=16,5nm,TT,0.7,25.0,1.25,800.0,16,16,V-2023.12-SP4,873,586,287,70.820399,22.6044,48.215999,0.32875143184421535,0.6808207759462073,0.36,0.25,0.0,0,V-2023.12-SP4,898,611,287,76.78,23.87,52.9,99.6156,0.7707,0.3195991091314031,0.6889815056004167,0.77,0.36,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.7087,0.2127,0.0006369,0.9219999999999999,0.9214,1.15175,0.6269,0.1295,1.965e-05,0.7564,0.05215,0.008521,0.0004655,0.06114,0.02962,0.07469,0.0001517,0.10450000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,stream,2,2026-07-31T09:48:46+00:00
fifo_16_16_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=16,5nm,TT,0.7,25.0,1.25,800.0,16,16,V-2023.12-SP4,873,586,287,70.820399,22.6044,48.215999,0.32875143184421535,0.6808207759462073,0.36,0.25,0.0,0,V-2023.12-SP4,898,611,287,76.78,23.87,52.9,99.6156,0.7707,0.3195991091314031,0.6889815056004167,0.77,0.36,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6275999999999999,0.1295,0.0006469,0.7577,0.7570999999999999,0.9463749999999999,0.6275999999999999,0.1295,1.965e-05,0.7571,0.0,0.0,0.0004688,0.0004688,0.0,0.0,0.0001585,0.0001585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-31T09:48:56+00:00
fifo_16_32_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=32,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,32,V-2023.12-SP4,2140,1594,546,142.967998,51.239999,91.727999,0.25514018691588786,0.641598121839826,0.35,0.0,0.0,0,V-2023.12-SP4,2166,1620,546,154.74,53.98,100.77,203.49,0.7605,0.2520775623268698,0.6512214036448235,0.59,-0.0,-0.0,2,V-2023.12-SP3,V-2023.12-SP4,2.473,0.6977,0.001283,3.1719999999999997,3.1707,2.378025,1.966,0.4908,5.545e-05,2.457,0.3929,0.07627,0.0008845,0.47,0.1139,0.1306,0.0003431,0.2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-31T09:51:28+00:00
fifo_16_32_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=32,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,32,V-2023.12-SP4,2140,1594,546,142.967998,51.239999,91.727999,0.25514018691588786,0.641598121839826,0.35,0.0,0.0,0,V-2023.12-SP4,2166,1620,546,154.74,53.98,100.77,203.49,0.7605,0.2520775623268698,0.6512214036448235,0.59,-0.0,-0.0,2,V-2023.12-SP3,V-2023.12-SP4,2.1,0.5860000000000001,0.001283,2.6879999999999997,2.686,2.0145,1.966,0.4908,5.543e-05,2.457,0.06121000000000001,0.01045,0.0008833,0.07255,0.07258999999999999,0.08478,0.00034470000000000003,0.1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-31T09:51:40+00:00
fifo_16_32_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=32,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,32,V-2023.12-SP4,2140,1594,546,142.967998,51.239999,91.727999,0.25514018691588786,0.641598121839826,0.35,0.0,0.0,0,V-2023.12-SP4,2166,1620,546,154.74,53.98,100.77,203.49,0.7605,0.2520775623268698,0.6512214036448235,0.59,-0.0,-0.0,2,V-2023.12-SP3,V-2023.12-SP4,2.121,0.5945,0.001286,2.716,2.7155,2.036625,1.967,0.4908,5.543e-05,2.457,0.08019,0.017329999999999998,0.0008832,0.09841,0.07374,0.08634,0.0003471,0.1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,stream,2,2026-07-31T09:51:50+00:00
fifo_16_32_5nm_TT_0V7_25C_1333p33MHz,fifo,width=16;depth=32,5nm,TT,0.7,25.0,0.75,1333.3333333333333,16,32,V-2023.12-SP4,2140,1594,546,142.967998,51.239999,91.727999,0.25514018691588786,0.641598121839826,0.35,0.0,0.0,0,V-2023.12-SP4,2166,1620,546,154.74,53.98,100.77,203.49,0.7605,0.2520775623268698,0.6512214036448235,0.59,-0.0,-0.0,2,V-2023.12-SP3,V-2023.12-SP4,1.9680000000000002,0.4908,0.0013039999999999998,2.4610000000000003,2.4588,1.8441,1.9680000000000002,0.4908,5.543e-05,2.4589999999999996,0.0,0.0,0.0008922,0.0008922,0.0,0.0,0.0003568,0.0003568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-31T09:52:01+00:00
fifo_16_32_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=32,5nm,TT,0.7,25.0,1.25,800.0,16,32,V-2023.12-SP4,2139,1593,546,142.690798,50.962799,91.727999,0.2552594670406732,0.6428445301707543,0.39,0.22,0.0,0,V-2023.12-SP4,2156,1610,546,152.98,52.21,100.77,201.096,0.7607,0.2532467532467532,0.6587135573277553,0.88,0.24,0.0,0,V-2023.12-SP3,V-2023.12-SP4,1.467,0.3636,0.001252,1.832,1.8306,2.28825,1.163,0.2395,2.467e-05,1.4020000000000001,0.23570000000000002,0.04583,0.0008845,0.2824,0.06854,0.07821,0.0003425,0.1471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-31T09:56:00+00:00
fifo_16_32_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=32,5nm,TT,0.7,25.0,1.25,800.0,16,32,V-2023.12-SP4,2139,1593,546,142.690798,50.962799,91.727999,0.2552594670406732,0.6428445301707543,0.39,0.22,0.0,0,V-2023.12-SP4,2156,1610,546,152.98,52.21,100.77,201.096,0.7607,0.2532467532467532,0.6587135573277553,0.88,0.24,0.0,0,V-2023.12-SP3,V-2023.12-SP4,1.246,0.29779999999999995,0.001255,1.545,1.5438,1.92975,1.163,0.2395,2.467e-05,1.403,0.03874,0.006353999999999999,0.0008865,0.04598,0.04445,0.05192,0.0003438,0.09672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-31T09:56:13+00:00
fifo_16_32_5nm_TT_0V7_25C_800MHz,fifo,width=16;depth=32,5nm,TT,0.7,25.0,1.25,800.0,16,32,V-2023.12-SP4,2139,1593,546,142.690798,50.962799,91.727999,0.2552594670406732,0.6428445301707543,0.39,0.22,0.0,0,V-2023.12-SP4,2156,1610,546,152.98,52.21,100.77,201.096,0.7607,0.2532467532467532,0.6587135573277553,0.88,0.24,0.0,0,V-2023.12-SP3,V-2023.12-SP4,1.262,0.3046,0.001257,1.568,1.5666,1.95825,1.163,0.2395,2.467e-05,1.403,0.0521,0.01052,0.0008864,0.06351,0.04682,0.054509999999999996,0.0003459,0.1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,stream,2,2026-07-31T09:56:23+00:00
