flow_run_id,rtl_name,arch_params,node,corner,vdd_V,temperature_C,clock_period_ns,clock_freq_mhz,a_width,b_width,out_width,acc_width,pipeline_stages,dc_version,syn_total_cells,syn_comb_cells,syn_seq_cells,syn_total_area_um2,syn_comb_area_um2,syn_seq_area_um2,syn_scr,syn_sar,syn_crit_path_ns,syn_wns_ns,syn_tns_ns,syn_violating_paths,icc2_version,pnr_total_cells,pnr_comb_cells,pnr_seq_cells,pnr_total_area_um2,pnr_comb_area_um2,pnr_seq_area_um2,pnr_core_area_um2,pnr_utilization,pnr_scr,pnr_sar,pnr_crit_path_ns,pnr_wns_ns,pnr_tns_ns,pnr_violating_paths,starrc_version,pt_version,internal_power_mW,switching_power_mW,leak_power_mW,total_power_mW,dyn_power_mW,dyn_energy_pJ,clock_network_internal_power_mW,clock_network_switching_power_mW,clock_network_leak_power_mW,clock_network_total_power_mW,register_internal_power_mW,register_switching_power_mW,register_leak_power_mW,register_total_power_mW,combinational_internal_power_mW,combinational_switching_power_mW,combinational_leak_power_mW,combinational_total_power_mW,sequential_internal_power_mW,sequential_switching_power_mW,sequential_leak_power_mW,sequential_total_power_mW,memory_internal_power_mW,memory_switching_power_mW,memory_leak_power_mW,memory_total_power_mW,io_pad_internal_power_mW,io_pad_switching_power_mW,io_pad_leak_power_mW,io_pad_total_power_mW,black_box_internal_power_mW,black_box_switching_power_mW,black_box_leak_power_mW,black_box_total_power_mW,power_activity_mode,stim_mode,collector_schema,collected_at
intmac_4_4_16_16_3_10nm_TT_0V8_25C_1000MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=3,10nm,TT,0.8,25.0,1.0,1000.0,4,4,16,16,3,V-2023.12-SP4,313,267,46,62.976001,34.7136,28.262401,0.14696485623003194,0.44878049655772845,0.73,0.05,0.0,0,V-2023.12-SP4,319,273,46,63.01,34.74,28.26,86.999,0.7242,0.14420062695924765,0.44850023805745126,0.44,0.44,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2836,0.101,0.0001745,0.38470000000000004,0.38460000000000005,0.38460000000000005,0.21589999999999998,0.043980000000000005,1.765e-05,0.25989999999999996,0.031139999999999998,0.009081,6.77e-05,0.04029,0.036539999999999996,0.04792999999999999,8.913000000000001e-05,0.08456000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T05:45:42+00:00
intmac_4_4_16_16_3_10nm_TT_0V8_25C_1000MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=3,10nm,TT,0.8,25.0,1.0,1000.0,4,4,16,16,3,V-2023.12-SP4,313,267,46,62.976001,34.7136,28.262401,0.14696485623003194,0.44878049655772845,0.73,0.05,0.0,0,V-2023.12-SP4,319,273,46,63.01,34.74,28.26,86.999,0.7242,0.14420062695924765,0.44850023805745126,0.44,0.44,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3266,0.12940000000000002,0.0001798,0.4562,0.456,0.456,0.2158,0.043980000000000005,1.768e-05,0.25980000000000003,0.05343,0.01508,7.138e-05,0.06858,0.05736,0.07032000000000001,9.078e-05,0.1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T05:45:49+00:00
intmac_4_4_16_16_3_10nm_TT_0V8_25C_1000MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=3,10nm,TT,0.8,25.0,1.0,1000.0,4,4,16,16,3,V-2023.12-SP4,313,267,46,62.976001,34.7136,28.262401,0.14696485623003194,0.44878049655772845,0.73,0.05,0.0,0,V-2023.12-SP4,319,273,46,63.01,34.74,28.26,86.999,0.7242,0.14420062695924765,0.44850023805745126,0.44,0.44,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2924,0.1078,0.00018020000000000002,0.4004,0.4002,0.4002,0.2158,0.043980000000000005,1.768e-05,0.25980000000000003,0.034319999999999996,0.009496000000000001,7.19e-05,0.04389,0.042230000000000004,0.05437,9.059000000000001e-05,0.09669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,hold_b,2,2026-07-25T05:45:56+00:00
intmac_4_4_16_16_3_10nm_TT_0V8_25C_1000MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=3,10nm,TT,0.8,25.0,1.0,1000.0,4,4,16,16,3,V-2023.12-SP4,313,267,46,62.976001,34.7136,28.262401,0.14696485623003194,0.44878049655772845,0.73,0.05,0.0,0,V-2023.12-SP4,319,273,46,63.01,34.74,28.26,86.999,0.7242,0.14420062695924765,0.44850023805745126,0.44,0.44,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3029,0.1128,0.0001793,0.4158,0.4157,0.4157,0.2158,0.043980000000000005,1.768e-05,0.25980000000000003,0.041569999999999996,0.012069999999999999,7.182e-05,0.05371,0.04549,0.05673,8.981e-05,0.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,sparse50,2,2026-07-25T05:46:02+00:00
intmac_4_4_16_16_3_10nm_TT_0V8_25C_1000MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=3,10nm,TT,0.8,25.0,1.0,1000.0,4,4,16,16,3,V-2023.12-SP4,313,267,46,62.976001,34.7136,28.262401,0.14696485623003194,0.44878049655772845,0.73,0.05,0.0,0,V-2023.12-SP4,319,273,46,63.01,34.74,28.26,86.999,0.7242,0.14420062695924765,0.44850023805745126,0.44,0.44,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.21589999999999998,0.043980000000000005,0.00017490000000000002,0.25999999999999995,0.25988,0.25988,0.21589999999999998,0.043980000000000005,1.768e-05,0.25989999999999996,0.0,0.0,6.809e-05,6.809e-05,0.0,0.0,8.913000000000001e-05,8.913000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T05:46:09+00:00
intmac_4_4_16_16_5_10nm_TT_0V8_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=5,10nm,TT,0.8,25.0,0.75,1333.3333333333333,4,4,16,16,5,V-2023.12-SP4,401,328,73,83.496962,38.64576,44.851202,0.18204488778054864,0.537159687318923,0.53,0.0,0.0,0,V-2023.12-SP4,400,327,73,84.76,39.91,44.85,116.9818,0.7245,0.1825,0.5291411042944785,0.3,0.26,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.5374000000000001,0.1618,0.00023720000000000002,0.6994,0.6992,0.5244,0.4179,0.0773,2.226e-05,0.49520000000000003,0.06402999999999999,0.01423,0.00010719999999999999,0.07837,0.0555,0.07031,0.0001078,0.12589999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T05:46:38+00:00
intmac_4_4_16_16_5_10nm_TT_0V8_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=5,10nm,TT,0.8,25.0,0.75,1333.3333333333333,4,4,16,16,5,V-2023.12-SP4,401,328,73,83.496962,38.64576,44.851202,0.18204488778054864,0.537159687318923,0.53,0.0,0.0,0,V-2023.12-SP4,400,327,73,84.76,39.91,44.85,116.9818,0.7245,0.1825,0.5291411042944785,0.3,0.26,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6112,0.2043,0.000245,0.8158,0.8155,0.611625,0.4177,0.0773,2.228e-05,0.49510000000000004,0.106,0.022180000000000002,0.0001122,0.1282,0.08749,0.10490000000000001,0.0001104,0.19249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T05:46:45+00:00
intmac_4_4_16_16_5_10nm_TT_0V8_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=5,10nm,TT,0.8,25.0,0.75,1333.3333333333333,4,4,16,16,5,V-2023.12-SP4,401,328,73,83.496962,38.64576,44.851202,0.18204488778054864,0.537159687318923,0.53,0.0,0.0,0,V-2023.12-SP4,400,327,73,84.76,39.91,44.85,116.9818,0.7245,0.1825,0.5291411042944785,0.3,0.26,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.5546,0.17579999999999998,0.000245,0.7306,0.7303999999999999,0.5478,0.4177,0.0773,2.228e-05,0.49510000000000004,0.06985000000000001,0.01234,0.0001121,0.0823,0.06699,0.08616,0.00011059999999999999,0.15330000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,hold_b,2,2026-07-25T05:46:52+00:00
intmac_4_4_16_16_5_10nm_TT_0V8_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=5,10nm,TT,0.8,25.0,0.75,1333.3333333333333,4,4,16,16,5,V-2023.12-SP4,401,328,73,83.496962,38.64576,44.851202,0.18204488778054864,0.537159687318923,0.53,0.0,0.0,0,V-2023.12-SP4,400,327,73,84.76,39.91,44.85,116.9818,0.7245,0.1825,0.5291411042944785,0.3,0.26,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.5703,0.1812,0.0002433,0.7517999999999999,0.7515000000000001,0.563625,0.4178,0.0773,2.228e-05,0.49510000000000004,0.08148,0.016560000000000002,0.00011140000000000001,0.09815,0.07109,0.08738,0.00010960000000000001,0.15860000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,sparse50,2,2026-07-25T05:46:59+00:00
intmac_4_4_16_16_5_10nm_TT_0V8_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=5,10nm,TT,0.8,25.0,0.75,1333.3333333333333,4,4,16,16,5,V-2023.12-SP4,401,328,73,83.496962,38.64576,44.851202,0.18204488778054864,0.537159687318923,0.53,0.0,0.0,0,V-2023.12-SP4,400,327,73,84.76,39.91,44.85,116.9818,0.7245,0.1825,0.5291411042944785,0.3,0.26,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4179,0.0773,0.0002354,0.49549999999999994,0.4952,0.37139999999999995,0.4179,0.0773,2.228e-05,0.49529999999999996,0.0,0.0,0.0001045,0.0001045,0.0,0.0,0.00010860000000000001,0.00010860000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T05:47:06+00:00
intmac_6_6_20_20_5_10nm_TT_0V8_25C_1333p33MHz,intmac,a_width=6;b_width=6;out_width=20;acc_width=20;pipeline_stages=5,10nm,TT,0.8,25.0,0.75,1333.3333333333333,6,6,20,20,5,V-2023.12-SP4,555,456,99,122.880003,61.99296,60.887043,0.1783783783783784,0.4955000123168942,0.53,0.0,0.0,0,V-2023.12-SP4,552,453,99,122.45,61.62,60.83,172.3392,0.7105,0.1793478260869565,0.4967741935483871,0.35,0.23,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6896,0.1717,0.00031549999999999997,0.8616,0.8613,0.645975,0.509,0.0365,1.163e-05,0.5455,0.08811,0.02217,0.0001453,0.1104,0.09249,0.11309999999999999,0.0001586,0.20570000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T05:51:51+00:00
intmac_6_6_20_20_5_10nm_TT_0V8_25C_1333p33MHz,intmac,a_width=6;b_width=6;out_width=20;acc_width=20;pipeline_stages=5,10nm,TT,0.8,25.0,0.75,1333.3333333333333,6,6,20,20,5,V-2023.12-SP4,555,456,99,122.880003,61.99296,60.887043,0.1783783783783784,0.4955000123168942,0.53,0.0,0.0,0,V-2023.12-SP4,552,453,99,122.45,61.62,60.83,172.3392,0.7105,0.1793478260869565,0.4967741935483871,0.35,0.23,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.8120999999999999,0.2471,0.000327,1.06,1.0592,0.7944,0.5086999999999999,0.0365,1.163e-05,0.5452,0.1577,0.03891,0.0001526,0.1968,0.1457,0.1716,0.0001628,0.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T05:51:57+00:00
intmac_6_6_20_20_5_10nm_TT_0V8_25C_1333p33MHz,intmac,a_width=6;b_width=6;out_width=20;acc_width=20;pipeline_stages=5,10nm,TT,0.8,25.0,0.75,1333.3333333333333,6,6,20,20,5,V-2023.12-SP4,555,456,99,122.880003,61.99296,60.887043,0.1783783783783784,0.4955000123168942,0.53,0.0,0.0,0,V-2023.12-SP4,552,453,99,122.45,61.62,60.83,172.3392,0.7105,0.1793478260869565,0.4967741935483871,0.35,0.23,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.7322,0.1993,0.0003264,0.9318,0.9315,0.698625,0.5086999999999999,0.0365,1.163e-05,0.5452,0.1081,0.02359,0.0001525,0.1318,0.1155,0.1392,0.0001623,0.2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,hold_b,2,2026-07-25T05:52:04+00:00
intmac_6_6_20_20_5_10nm_TT_0V8_25C_1333p33MHz,intmac,a_width=6;b_width=6;out_width=20;acc_width=20;pipeline_stages=5,10nm,TT,0.8,25.0,0.75,1333.3333333333333,6,6,20,20,5,V-2023.12-SP4,555,456,99,122.880003,61.99296,60.887043,0.1783783783783784,0.4955000123168942,0.53,0.0,0.0,0,V-2023.12-SP4,552,453,99,122.45,61.62,60.83,172.3392,0.7105,0.1793478260869565,0.4967741935483871,0.35,0.23,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.7403000000000001,0.20120000000000002,0.0003207,0.9418,0.9415000000000001,0.7061250000000001,0.5088,0.0365,1.163e-05,0.5453,0.1191,0.029079999999999998,0.0001493,0.1483,0.1124,0.1356,0.00015979999999999998,0.2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,sparse50,2,2026-07-25T05:52:11+00:00
intmac_6_6_20_20_5_10nm_TT_0V8_25C_1333p33MHz,intmac,a_width=6;b_width=6;out_width=20;acc_width=20;pipeline_stages=5,10nm,TT,0.8,25.0,0.75,1333.3333333333333,6,6,20,20,5,V-2023.12-SP4,555,456,99,122.880003,61.99296,60.887043,0.1783783783783784,0.4955000123168942,0.53,0.0,0.0,0,V-2023.12-SP4,552,453,99,122.45,61.62,60.83,172.3392,0.7105,0.1793478260869565,0.4967741935483871,0.35,0.23,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.509,0.0365,0.0003097,0.5458000000000001,0.5455,0.40912499999999996,0.509,0.0365,1.163e-05,0.5455,0.0,0.0,0.0001406,0.0001406,0.0,0.0,0.0001575,0.0001575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T05:52:18+00:00
intmac_8_8_32_32_2_10nm_TT_0V8_25C_500MHz,intmac,a_width=8;b_width=8;out_width=32;acc_width=32;pipeline_stages=2,10nm,TT,0.8,25.0,2.0,500.0,8,8,32,32,2,V-2023.12-SP4,662,598,64,133.263363,93.941761,39.321602,0.09667673716012085,0.29506685944883443,1.4,0.38,0.0,0,V-2023.12-SP4,623,559,64,130.38,91.05,39.32,184.9344,0.705,0.10272873194221509,0.3015799969320448,1.0,0.88,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2422,0.122,0.0003442,0.36460000000000004,0.36419999999999997,0.7283999999999999,0.1464,0.02639,2.082e-05,0.1728,0.02215,0.009081,9.354e-05,0.03133,0.07364000000000001,0.08652,0.0002298,0.1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T05:58:12+00:00
intmac_8_8_32_32_2_10nm_TT_0V8_25C_500MHz,intmac,a_width=8;b_width=8;out_width=32;acc_width=32;pipeline_stages=2,10nm,TT,0.8,25.0,2.0,500.0,8,8,32,32,2,V-2023.12-SP4,662,598,64,133.263363,93.941761,39.321602,0.09667673716012085,0.29506685944883443,1.4,0.38,0.0,0,V-2023.12-SP4,623,559,64,130.38,91.05,39.32,184.9344,0.705,0.10272873194221509,0.3015799969320448,1.0,0.88,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3252,0.18359999999999999,0.0003549,0.5091,0.5087999999999999,1.0175999999999998,0.1464,0.02639,2.082e-05,0.1728,0.047689999999999996,0.01504,9.856e-05,0.06282,0.1311,0.1421,0.0002355,0.27349999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T05:58:19+00:00
intmac_8_8_32_32_2_10nm_TT_0V8_25C_500MHz,intmac,a_width=8;b_width=8;out_width=32;acc_width=32;pipeline_stages=2,10nm,TT,0.8,25.0,2.0,500.0,8,8,32,32,2,V-2023.12-SP4,662,598,64,133.263363,93.941761,39.321602,0.09667673716012085,0.29506685944883443,1.4,0.38,0.0,0,V-2023.12-SP4,623,559,64,130.38,91.05,39.32,184.9344,0.705,0.10272873194221509,0.3015799969320448,1.0,0.88,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.28190000000000004,0.14809999999999998,0.00036110000000000005,0.4304,0.43000000000000005,0.8600000000000001,0.1464,0.02639,2.082e-05,0.1728,0.03523,0.008565,0.0001017,0.04389,0.1003,0.1132,0.00023850000000000002,0.2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,hold_b,2,2026-07-25T05:58:26+00:00
intmac_8_8_32_32_2_10nm_TT_0V8_25C_500MHz,intmac,a_width=8;b_width=8;out_width=32;acc_width=32;pipeline_stages=2,10nm,TT,0.8,25.0,2.0,500.0,8,8,32,32,2,V-2023.12-SP4,662,598,64,133.263363,93.941761,39.321602,0.09667673716012085,0.29506685944883443,1.4,0.38,0.0,0,V-2023.12-SP4,623,559,64,130.38,91.05,39.32,184.9344,0.705,0.10272873194221509,0.3015799969320448,1.0,0.88,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.26449999999999996,0.1307,0.0003593,0.3955,0.3952,0.7904,0.1463,0.02639,2.082e-05,0.1728,0.03296,0.01145,0.0001027,0.044520000000000004,0.08522,0.09283000000000001,0.0002358,0.1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,sparse50,2,2026-07-25T05:58:32+00:00
intmac_8_8_32_32_2_10nm_TT_0V8_25C_500MHz,intmac,a_width=8;b_width=8;out_width=32;acc_width=32;pipeline_stages=2,10nm,TT,0.8,25.0,2.0,500.0,8,8,32,32,2,V-2023.12-SP4,662,598,64,133.263363,93.941761,39.321602,0.09667673716012085,0.29506685944883443,1.4,0.38,0.0,0,V-2023.12-SP4,623,559,64,130.38,91.05,39.32,184.9344,0.705,0.10272873194221509,0.3015799969320448,1.0,0.88,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1464,0.02639,0.0003586,0.1731,0.17279,0.34558,0.1464,0.02639,2.082e-05,0.1728,0.0,0.0,9.967e-05,9.967e-05,0.0,0.0,0.0002381,0.0002381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T05:58:38+00:00
intmac_4_4_16_16_3_5nm_TT_0V7_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=3,5nm,TT,0.7,25.0,0.75,1333.3333333333333,4,4,16,16,3,V-2023.12-SP4,301,255,46,17.0604,9.3324,7.728,0.15282392026578073,0.45297882816346624,0.53,0.0,0.0,0,V-2023.12-SP4,292,246,46,16.57,8.74,7.83,23.8728,0.6942,0.15753424657534246,0.47254073627036813,0.27,0.27,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2171,0.0637,0.000145,0.281,0.2808,0.2106,0.1486,0.000789,3.443e-07,0.1494,0.03143,0.009789,8.163e-05,0.0413,0.0371,0.05312,6.3e-05,0.09029000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T05:59:49+00:00
intmac_4_4_16_16_3_5nm_TT_0V7_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=3,5nm,TT,0.7,25.0,0.75,1333.3333333333333,4,4,16,16,3,V-2023.12-SP4,301,255,46,17.0604,9.3324,7.728,0.15282392026578073,0.45297882816346624,0.53,0.0,0.0,0,V-2023.12-SP4,292,246,46,16.57,8.74,7.83,23.8728,0.6942,0.15753424657534246,0.47254073627036813,0.27,0.27,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.263,0.09901,0.000142,0.36210000000000003,0.36201,0.2715075,0.14909999999999998,0.000789,3.443e-07,0.1499,0.054740000000000004,0.01597,7.701e-05,0.07079,0.059160000000000004,0.08224999999999999,6.464e-05,0.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T05:59:55+00:00
intmac_4_4_16_16_3_5nm_TT_0V7_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=3,5nm,TT,0.7,25.0,0.75,1333.3333333333333,4,4,16,16,3,V-2023.12-SP4,301,255,46,17.0604,9.3324,7.728,0.15282392026578073,0.45297882816346624,0.53,0.0,0.0,0,V-2023.12-SP4,292,246,46,16.57,8.74,7.83,23.8728,0.6942,0.15753424657534246,0.47254073627036813,0.27,0.27,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.23,0.07524,0.0001406,0.3054,0.30524,0.22893000000000002,0.1492,0.000789,3.443e-07,0.1499,0.03588,0.009685,7.604999999999999e-05,0.04564,0.045000000000000005,0.06477000000000001,6.423e-05,0.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,hold_b,2,2026-07-25T06:00:02+00:00
intmac_4_4_16_16_3_5nm_TT_0V7_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=3,5nm,TT,0.7,25.0,0.75,1333.3333333333333,4,4,16,16,3,V-2023.12-SP4,301,255,46,17.0604,9.3324,7.728,0.15282392026578073,0.45297882816346624,0.53,0.0,0.0,0,V-2023.12-SP4,292,246,46,16.57,8.74,7.83,23.8728,0.6942,0.15753424657534246,0.47254073627036813,0.27,0.27,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2369,0.07884,0.0001409,0.31589999999999996,0.31574,0.23680500000000002,0.14909999999999998,0.000789,3.443e-07,0.1499,0.04198,0.01255,7.624e-05,0.054599999999999996,0.04578,0.06551,6.429e-05,0.1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,sparse50,2,2026-07-25T06:00:09+00:00
intmac_4_4_16_16_3_5nm_TT_0V7_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=3,5nm,TT,0.7,25.0,0.75,1333.3333333333333,4,4,16,16,3,V-2023.12-SP4,301,255,46,17.0604,9.3324,7.728,0.15282392026578073,0.45297882816346624,0.53,0.0,0.0,0,V-2023.12-SP4,292,246,46,16.57,8.74,7.83,23.8728,0.6942,0.15753424657534246,0.47254073627036813,0.27,0.27,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1485,0.000789,0.0001461,0.1494,0.149289,0.11196675,0.1485,0.000789,3.443e-07,0.1493,0.0,0.0,8.13e-05,8.13e-05,0.0,0.0,6.444e-05,6.444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,idle,2,2026-07-25T06:00:16+00:00
intmac_12_12_32_32_2_10nm_TT_0V8_25C_800MHz,intmac,a_width=12;b_width=12;out_width=32;acc_width=32;pipeline_stages=2,10nm,TT,0.8,25.0,1.25,800.0,12,12,32,32,2,V-2023.12-SP4,954,874,80,201.185285,151.971842,49.213442,0.08385744234800839,0.2446175027164636,1.04,0.0,0.0,0,V-2023.12-SP4,929,849,80,202.78,153.57,49.21,285.2045,0.711,0.0861141011840689,0.242676792583095,0.77,0.31,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6064,0.35090000000000005,0.0005515,0.9578,0.9573,1.196625,0.33799999999999997,0.07014000000000001,4.798e-05,0.4082,0.04684,0.01954,0.0001215,0.06651,0.2216,0.2612,0.000382,0.4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T06:01:13+00:00
intmac_4_4_16_16_5_5nm_TT_0V7_25C_1333p33MHz,intmac,a_width=4;b_width=4;out_width=16;acc_width=16;pipeline_stages=5,5nm,TT,0.7,25.0,0.75,1333.3333333333333,4,4,16,16,5,V-2023.12-SP4,400,327,73,22.7976,10.5336,12.264,0.1825,0.5379513633014001,0.5,0.04,0.0,0,V-2023.12-SP4,374,301,73,22.38,9.69,12.68,31.6008,0.7081,0.19518716577540107,0.5665773011617515,0.27,0.28,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3219,0.07001,0.00019910000000000001,0.3921,0.39191000000000004,0.29393250000000004,0.2299,0.0,0.0,0.2299,0.05115,0.01261,0.00012660000000000001,0.06388,0.04086,0.0574,7.248e-05,0.09833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T06:01:15+00:00
intmac_12_12_32_32_2_10nm_TT_0V8_25C_800MHz,intmac,a_width=12;b_width=12;out_width=32;acc_width=32;pipeline_stages=2,10nm,TT,0.8,25.0,1.25,800.0,12,12,32,32,2,V-2023.12-SP4,954,874,80,201.185285,151.971842,49.213442,0.08385744234800839,0.2446175027164636,1.04,0.0,0.0,0,V-2023.12-SP4,929,849,80,202.78,153.57,49.21,285.2045,0.711,0.0861141011840689,0.242676792583095,0.77,0.31,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.8532000000000001,0.562,0.0005686,1.416,1.4152,1.7690000000000001,0.3379,0.07014000000000001,4.798e-05,0.408,0.12029999999999999,0.04085,0.0001306,0.1613,0.395,0.451,0.00039000000000000005,0.8463999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T06:01:20+00:00
