flow_run_id,rtl_name,arch_params,node,corner,vdd_V,temperature_C,clock_period_ns,clock_freq_mhz,data_width,terminals_per_leaf,num_leaves,num_spines,oversubscription,dc_version,syn_total_cells,syn_comb_cells,syn_seq_cells,syn_total_area_um2,syn_comb_area_um2,syn_seq_area_um2,syn_scr,syn_sar,syn_crit_path_ns,syn_wns_ns,syn_tns_ns,syn_violating_paths,icc2_version,pnr_total_cells,pnr_comb_cells,pnr_seq_cells,pnr_total_area_um2,pnr_comb_area_um2,pnr_seq_area_um2,pnr_core_area_um2,pnr_utilization,pnr_scr,pnr_sar,pnr_crit_path_ns,pnr_wns_ns,pnr_tns_ns,pnr_violating_paths,starrc_version,pt_version,internal_power_mW,switching_power_mW,leak_power_mW,total_power_mW,dyn_power_mW,dyn_energy_pJ,clock_network_internal_power_mW,clock_network_switching_power_mW,clock_network_leak_power_mW,clock_network_total_power_mW,register_internal_power_mW,register_switching_power_mW,register_leak_power_mW,register_total_power_mW,combinational_internal_power_mW,combinational_switching_power_mW,combinational_leak_power_mW,combinational_total_power_mW,sequential_internal_power_mW,sequential_switching_power_mW,sequential_leak_power_mW,sequential_total_power_mW,memory_internal_power_mW,memory_switching_power_mW,memory_leak_power_mW,memory_total_power_mW,io_pad_internal_power_mW,io_pad_switching_power_mW,io_pad_leak_power_mW,io_pad_total_power_mW,black_box_internal_power_mW,black_box_switching_power_mW,black_box_leak_power_mW,black_box_total_power_mW,power_activity_mode,stim_mode,collector_schema,collected_at
foldedclos_64_2_2_2_1p0_16nm_TT_0V85_25C_1333p33MHz,foldedclos,data_width=64;terminals_per_leaf=2;num_leaves=2;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,0.75,1333.3333333333333,64,2,2,2,1.0,V-2023.12-SP4,1642,1642,0,349.671174,349.671174,0.0,0.0,0.0,0.54,0.01,0.0,0,V-2023.12-SP4,1314,1314,0,302.08,302.08,0.0,486.9642,0.6203,0.0,0.0,0.54,0.01,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2767,0.4218,0.00045359999999999997,0.6989,0.6985,0.523875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2767,0.4218,0.00045359999999999997,0.6989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-04T11:08:47+00:00
foldedclos_64_2_2_2_1p0_16nm_TT_0V85_25C_1333p33MHz,foldedclos,data_width=64;terminals_per_leaf=2;num_leaves=2;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,0.75,1333.3333333333333,64,2,2,2,1.0,V-2023.12-SP4,1642,1642,0,349.671174,349.671174,0.0,0.0,0.0,0.54,0.01,0.0,0,V-2023.12-SP4,1314,1314,0,302.08,302.08,0.0,486.9642,0.6203,0.0,0.0,0.54,0.01,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.4718,0.6553,0.00045559999999999996,1.1280000000000001,1.1271,0.845325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4718,0.6553,0.00045559999999999996,1.1280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-04T11:08:56+00:00
foldedclos_64_2_2_2_1p0_16nm_TT_0V85_25C_1333p33MHz,foldedclos,data_width=64;terminals_per_leaf=2;num_leaves=2;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,0.75,1333.3333333333333,64,2,2,2,1.0,V-2023.12-SP4,1642,1642,0,349.671174,349.671174,0.0,0.0,0.0,0.54,0.01,0.0,0,V-2023.12-SP4,1314,1314,0,302.08,302.08,0.0,486.9642,0.6203,0.0,0.0,0.54,0.01,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2198,0.2901,0.0004625,0.5104000000000001,0.5099,0.382425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2198,0.2901,0.0004625,0.5104000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,fixed_route,2,2026-08-04T11:09:04+00:00
foldedclos_64_2_2_2_1p0_16nm_TT_0V85_25C_800MHz,foldedclos,data_width=64;terminals_per_leaf=2;num_leaves=2;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.25,800.0,64,2,2,2,1.0,V-2023.12-SP4,855,855,0,227.370249,227.370249,0.0,0.0,0.0,1.03,0.02,0.0,0,V-2023.12-SP4,865,865,0,232.78,232.78,0.0,320.1224,0.7272,0.0,0.0,1.05,-0.0,-0.0,1,V-2023.12-SP3,V-2023.12-SP4,0.12990000000000002,0.1729,0.0003375,0.3031,0.3028,0.3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12990000000000002,0.1729,0.0003375,0.3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-04T11:12:53+00:00
foldedclos_64_2_2_2_1p0_16nm_TT_0V85_25C_800MHz,foldedclos,data_width=64;terminals_per_leaf=2;num_leaves=2;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.25,800.0,64,2,2,2,1.0,V-2023.12-SP4,855,855,0,227.370249,227.370249,0.0,0.0,0.0,1.03,0.02,0.0,0,V-2023.12-SP4,865,865,0,232.78,232.78,0.0,320.1224,0.7272,0.0,0.0,1.05,-0.0,-0.0,1,V-2023.12-SP3,V-2023.12-SP4,0.2453,0.3071,0.0003369,0.5528,0.5524,0.6905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2453,0.3071,0.0003369,0.5528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-04T11:13:01+00:00
foldedclos_64_2_2_2_1p0_16nm_TT_0V85_25C_800MHz,foldedclos,data_width=64;terminals_per_leaf=2;num_leaves=2;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.25,800.0,64,2,2,2,1.0,V-2023.12-SP4,855,855,0,227.370249,227.370249,0.0,0.0,0.0,1.03,0.02,0.0,0,V-2023.12-SP4,865,865,0,232.78,232.78,0.0,320.1224,0.7272,0.0,0.0,1.05,-0.0,-0.0,1,V-2023.12-SP3,V-2023.12-SP4,0.1035,0.08928,0.0003387,0.1931,0.19278,0.240975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1035,0.08928,0.0003387,0.1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,fixed_route,2,2026-08-04T11:13:08+00:00
foldedclos_32_4_4_4_1p0_20nm_TT_0V9_25C_571p429MHz,foldedclos,data_width=32;terminals_per_leaf=4;num_leaves=4;num_spines=4;oversubscription=1.0,20nm,TT,0.9,25.0,1.75,571.4285714285714,32,4,4,4,1.0,V-2023.12-SP4,13122,13122,0,5058.979173,5058.979173,0.0,0.0,0.0,1.55,0.0,0.0,0,V-2023.12-SP4,11779,11779,0,4808.92,4808.92,0.0,7208.6784,0.6671,0.0,0.0,1.78,-0.23,-0.8,24,V-2023.12-SP3,V-2023.12-SP4,0.8735,1.692,0.005493,2.5709999999999997,2.5655,4.489625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8735,1.692,0.005493,2.5709999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-04T11:16:49+00:00
foldedclos_32_4_4_4_1p0_20nm_TT_0V9_25C_571p429MHz,foldedclos,data_width=32;terminals_per_leaf=4;num_leaves=4;num_spines=4;oversubscription=1.0,20nm,TT,0.9,25.0,1.75,571.4285714285714,32,4,4,4,1.0,V-2023.12-SP4,13122,13122,0,5058.979173,5058.979173,0.0,0.0,0.0,1.55,0.0,0.0,0,V-2023.12-SP4,11779,11779,0,4808.92,4808.92,0.0,7208.6784,0.6671,0.0,0.0,1.78,-0.23,-0.8,24,V-2023.12-SP3,V-2023.12-SP4,1.423,2.565,0.0054199999999999995,3.993,3.988,6.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.423,2.565,0.0054199999999999995,3.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-04T11:17:00+00:00
foldedclos_32_4_4_4_1p0_20nm_TT_0V9_25C_571p429MHz,foldedclos,data_width=32;terminals_per_leaf=4;num_leaves=4;num_spines=4;oversubscription=1.0,20nm,TT,0.9,25.0,1.75,571.4285714285714,32,4,4,4,1.0,V-2023.12-SP4,13122,13122,0,5058.979173,5058.979173,0.0,0.0,0.0,1.55,0.0,0.0,0,V-2023.12-SP4,11779,11779,0,4808.92,4808.92,0.0,7208.6784,0.6671,0.0,0.0,1.78,-0.23,-0.8,24,V-2023.12-SP3,V-2023.12-SP4,0.6037,1.367,0.005331000000000001,1.976,1.9707,3.4487249999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037,1.367,0.005331000000000001,1.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,fixed_route,2,2026-08-04T11:17:09+00:00
foldedclos_32_4_4_2_1p0_16nm_TT_0V85_25C_1000MHz,foldedclos,data_width=32;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.0,1000.0,32,4,4,2,1.0,V-2023.12-SP4,13236,13236,0,3101.317699,3101.317699,0.0,0.0,0.0,0.8,0.0,0.0,0,V-2023.12-SP4,11465,11465,0,2825.67,2825.67,0.0,4406.8147,0.6412,0.0,0.0,0.88,-0.08,-2.1,146,V-2023.12-SP3,V-2023.12-SP4,1.1260000000000001,2.175,0.004423,3.306,3.301,3.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1260000000000001,2.175,0.004423,3.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-04T11:31:40+00:00
foldedclos_32_4_4_2_1p0_16nm_TT_0V85_25C_1000MHz,foldedclos,data_width=32;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.0,1000.0,32,4,4,2,1.0,V-2023.12-SP4,13236,13236,0,3101.317699,3101.317699,0.0,0.0,0.0,0.8,0.0,0.0,0,V-2023.12-SP4,11465,11465,0,2825.67,2825.67,0.0,4406.8147,0.6412,0.0,0.0,0.88,-0.08,-2.1,146,V-2023.12-SP3,V-2023.12-SP4,1.746,3.199,0.004377,4.95,4.945,4.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.746,3.199,0.004377,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-04T11:31:49+00:00
foldedclos_32_4_4_2_1p0_16nm_TT_0V85_25C_1000MHz,foldedclos,data_width=32;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.0,1000.0,32,4,4,2,1.0,V-2023.12-SP4,13236,13236,0,3101.317699,3101.317699,0.0,0.0,0.0,0.8,0.0,0.0,0,V-2023.12-SP4,11465,11465,0,2825.67,2825.67,0.0,4406.8147,0.6412,0.0,0.0,0.88,-0.08,-2.1,146,V-2023.12-SP3,V-2023.12-SP4,0.7868,1.6509999999999998,0.004299,2.442,2.4377999999999997,2.4377999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7868,1.6509999999999998,0.004299,2.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,fixed_route,2,2026-08-04T11:31:59+00:00
foldedclos_64_4_4_2_1p0_20nm_TT_0V9_25C_500MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,20nm,TT,0.9,25.0,2.0,500.0,64,4,4,2,1.0,V-2023.12-SP4,19780,19780,0,8196.671956,8196.671956,0.0,0.0,0.0,1.8,0.0,0.0,0,V-2023.12-SP4,19093,19093,0,8529.63,8529.63,0.0,11675.664,0.7305,0.0,0.0,1.96,-0.16,-1.12,31,V-2023.12-SP3,V-2023.12-SP4,1.4549999999999998,2.679,0.009843999999999999,4.143,4.1339999999999995,8.267999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4549999999999998,2.679,0.009843999999999999,4.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-04T11:33:49+00:00
foldedclos_64_4_4_2_1p0_20nm_TT_0V9_25C_500MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,20nm,TT,0.9,25.0,2.0,500.0,64,4,4,2,1.0,V-2023.12-SP4,19780,19780,0,8196.671956,8196.671956,0.0,0.0,0.0,1.8,0.0,0.0,0,V-2023.12-SP4,19093,19093,0,8529.63,8529.63,0.0,11675.664,0.7305,0.0,0.0,1.96,-0.16,-1.12,31,V-2023.12-SP3,V-2023.12-SP4,2.3930000000000002,4.173,0.009708,6.575,6.566000000000001,13.132000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3930000000000002,4.173,0.009708,6.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-04T11:34:00+00:00
foldedclos_64_4_4_2_1p0_20nm_TT_0V9_25C_500MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,20nm,TT,0.9,25.0,2.0,500.0,64,4,4,2,1.0,V-2023.12-SP4,19780,19780,0,8196.671956,8196.671956,0.0,0.0,0.0,1.8,0.0,0.0,0,V-2023.12-SP4,19093,19093,0,8529.63,8529.63,0.0,11675.664,0.7305,0.0,0.0,1.96,-0.16,-1.12,31,V-2023.12-SP3,V-2023.12-SP4,1.167,2.248,0.009513,3.424,3.415,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,2.248,0.009513,3.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,fixed_route,2,2026-08-04T11:34:11+00:00
foldedclos_32_4_4_2_1p0_16nm_TT_0V85_25C_666p667MHz,foldedclos,data_width=32;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.5,666.6666666666666,32,4,4,2,1.0,V-2023.12-SP4,13141,13141,0,3084.272703,3084.272703,0.0,0.0,0.0,1.3,0.0,0.0,0,V-2023.12-SP4,11227,11227,0,2735.47,2735.47,0.0,4392.5069,0.6228,0.0,0.0,1.35,-0.05,-0.29,17,V-2023.12-SP3,V-2023.12-SP4,0.8261,1.578,0.004223,2.408,2.4041,3.6061500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261,1.578,0.004223,2.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-04T11:49:59+00:00
foldedclos_32_4_4_2_1p0_16nm_TT_0V85_25C_666p667MHz,foldedclos,data_width=32;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.5,666.6666666666666,32,4,4,2,1.0,V-2023.12-SP4,13141,13141,0,3084.272703,3084.272703,0.0,0.0,0.0,1.3,0.0,0.0,0,V-2023.12-SP4,11227,11227,0,2735.47,2735.47,0.0,4392.5069,0.6228,0.0,0.0,1.35,-0.05,-0.29,17,V-2023.12-SP3,V-2023.12-SP4,1.358,2.408,0.004159,3.771,3.766,5.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.358,2.408,0.004159,3.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-04T11:50:11+00:00
foldedclos_32_4_4_2_1p0_16nm_TT_0V85_25C_666p667MHz,foldedclos,data_width=32;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.5,666.6666666666666,32,4,4,2,1.0,V-2023.12-SP4,13141,13141,0,3084.272703,3084.272703,0.0,0.0,0.0,1.3,0.0,0.0,0,V-2023.12-SP4,11227,11227,0,2735.47,2735.47,0.0,4392.5069,0.6228,0.0,0.0,1.35,-0.05,-0.29,17,V-2023.12-SP3,V-2023.12-SP4,0.6073,1.2570000000000001,0.004076,1.869,1.8643,2.79645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6073,1.2570000000000001,0.004076,1.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,fixed_route,2,2026-08-04T11:50:26+00:00
foldedclos_64_4_4_4_1p0_20nm_TT_0V9_25C_500MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=4;oversubscription=1.0,20nm,TT,0.9,25.0,2.0,500.0,64,4,4,4,1.0,V-2023.12-SP4,19780,19780,0,8196.671956,8196.671956,0.0,0.0,0.0,1.8,0.0,0.0,0,V-2023.12-SP4,19093,19093,0,8529.63,8529.63,0.0,11675.664,0.7305,0.0,0.0,1.97,-0.17,-1.32,34,V-2023.12-SP3,V-2023.12-SP4,1.4549999999999998,2.678,0.009843999999999999,4.143,4.133,8.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4549999999999998,2.678,0.009843999999999999,4.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-04T12:48:51+00:00
foldedclos_64_4_4_4_1p0_20nm_TT_0V9_25C_500MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=4;oversubscription=1.0,20nm,TT,0.9,25.0,2.0,500.0,64,4,4,4,1.0,V-2023.12-SP4,19780,19780,0,8196.671956,8196.671956,0.0,0.0,0.0,1.8,0.0,0.0,0,V-2023.12-SP4,19093,19093,0,8529.63,8529.63,0.0,11675.664,0.7305,0.0,0.0,1.97,-0.17,-1.32,34,V-2023.12-SP3,V-2023.12-SP4,2.3930000000000002,4.172000000000001,0.009708,6.574,6.565000000000001,13.130000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3930000000000002,4.172000000000001,0.009708,6.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-04T12:49:02+00:00
foldedclos_64_4_4_4_1p0_20nm_TT_0V9_25C_500MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=4;oversubscription=1.0,20nm,TT,0.9,25.0,2.0,500.0,64,4,4,4,1.0,V-2023.12-SP4,19780,19780,0,8196.671956,8196.671956,0.0,0.0,0.0,1.8,0.0,0.0,0,V-2023.12-SP4,19093,19093,0,8529.63,8529.63,0.0,11675.664,0.7305,0.0,0.0,1.97,-0.17,-1.32,34,V-2023.12-SP3,V-2023.12-SP4,1.167,2.246,0.009513,3.422,3.4130000000000003,6.8260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,2.246,0.009513,3.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,fixed_route,2,2026-08-04T12:49:13+00:00
foldedclos_64_4_4_4_1p0_20nm_TT_0V9_25C_800MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=4;oversubscription=1.0,20nm,TT,0.9,25.0,1.25,800.0,64,4,4,4,1.0,V-2023.12-SP4,22727,22727,0,9132.710351,9132.710351,0.0,0.0,0.0,1.05,0.0,0.0,0,V-2023.12-SP4,24467,24467,0,11377.34,11377.34,0.0,12970.848,0.8771,0.0,0.0,1.31,-0.26,-81.46,1008,V-2023.12-SP3,V-2023.12-SP4,3.056,4.902,0.0156,7.974,7.958,9.9475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.056,4.902,0.0156,7.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-04T12:49:58+00:00
foldedclos_64_4_4_4_1p0_20nm_TT_0V9_25C_800MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=4;oversubscription=1.0,20nm,TT,0.9,25.0,1.25,800.0,64,4,4,4,1.0,V-2023.12-SP4,22727,22727,0,9132.710351,9132.710351,0.0,0.0,0.0,1.05,0.0,0.0,0,V-2023.12-SP4,24467,24467,0,11377.34,11377.34,0.0,12970.848,0.8771,0.0,0.0,1.31,-0.26,-81.46,1008,V-2023.12-SP3,V-2023.12-SP4,4.923,7.5249999999999995,0.015400000000000002,12.5,12.448,15.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.923,7.5249999999999995,0.015400000000000002,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-04T12:50:09+00:00
foldedclos_64_4_4_4_1p0_20nm_TT_0V9_25C_800MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=4;oversubscription=1.0,20nm,TT,0.9,25.0,1.25,800.0,64,4,4,4,1.0,V-2023.12-SP4,22727,22727,0,9132.710351,9132.710351,0.0,0.0,0.0,1.05,0.0,0.0,0,V-2023.12-SP4,24467,24467,0,11377.34,11377.34,0.0,12970.848,0.8771,0.0,0.0,1.31,-0.26,-81.46,1008,V-2023.12-SP3,V-2023.12-SP4,2.213,3.908,0.01512,6.136,6.121,7.651250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.213,3.908,0.01512,6.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,fixed_route,2,2026-08-04T12:50:19+00:00
foldedclos_64_4_4_2_1p0_16nm_TT_0V85_25C_1000MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.0,1000.0,64,4,4,2,1.0,V-2023.12-SP4,23619,23619,0,5573.463677,5573.463677,0.0,0.0,0.0,0.8,0.0,0.0,0,V-2023.12-SP4,22944,22944,0,5903.6,5903.6,0.0,7913.1064,0.7461,0.0,0.0,0.86,-0.06,-2.65,212,V-2023.12-SP3,V-2023.12-SP4,2.66,4.526,0.01029,7.196,7.186,7.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,4.526,0.01029,7.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-04T13:13:50+00:00
foldedclos_64_4_4_2_1p0_16nm_TT_0V85_25C_1000MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.0,1000.0,64,4,4,2,1.0,V-2023.12-SP4,23619,23619,0,5573.463677,5573.463677,0.0,0.0,0.0,0.8,0.0,0.0,0,V-2023.12-SP4,22944,22944,0,5903.6,5903.6,0.0,7913.1064,0.7461,0.0,0.0,0.86,-0.06,-2.65,212,V-2023.12-SP3,V-2023.12-SP4,4.188,6.8580000000000005,0.010169999999999998,11.1,11.046,11.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.188,6.8580000000000005,0.010169999999999998,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-04T13:14:00+00:00
foldedclos_64_4_4_2_1p0_16nm_TT_0V85_25C_1000MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.0,1000.0,64,4,4,2,1.0,V-2023.12-SP4,23619,23619,0,5573.463677,5573.463677,0.0,0.0,0.0,0.8,0.0,0.0,0,V-2023.12-SP4,22944,22944,0,5903.6,5903.6,0.0,7913.1064,0.7461,0.0,0.0,0.86,-0.06,-2.65,212,V-2023.12-SP3,V-2023.12-SP4,2.088,3.7190000000000003,0.009973,5.817,5.807,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.088,3.7190000000000003,0.009973,5.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,fixed_route,2,2026-08-04T13:14:11+00:00
foldedclos_64_4_4_2_1p0_16nm_TT_0V85_25C_571p429MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.75,571.4285714285714,64,4,4,2,1.0,V-2023.12-SP4,24255,24255,0,5659.061884,5659.061884,0.0,0.0,0.0,1.55,0.0,0.0,0,V-2023.12-SP4,20317,20317,0,5049.17,5049.17,0.0,8074.1007,0.6254,0.0,0.0,1.62,-0.07,-1.8,125,V-2023.12-SP3,V-2023.12-SP4,1.427,2.758,0.007751999999999999,4.193,4.1850000000000005,7.32375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.427,2.758,0.007751999999999999,4.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-04T14:07:32+00:00
foldedclos_64_4_4_2_1p0_16nm_TT_0V85_25C_571p429MHz,foldedclos,data_width=64;terminals_per_leaf=4;num_leaves=4;num_spines=2;oversubscription=1.0,16nm,TT,0.85,25.0,1.75,571.4285714285714,64,4,4,2,1.0,V-2023.12-SP4,24255,24255,0,5659.061884,5659.061884,0.0,0.0,0.0,1.55,0.0,0.0,0,V-2023.12-SP4,20317,20317,0,5049.17,5049.17,0.0,8074.1007,0.6254,0.0,0.0,1.62,-0.07,-1.8,125,V-2023.12-SP3,V-2023.12-SP4,2.432,4.407,0.00761,6.8469999999999995,6.839,11.968250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.432,4.407,0.00761,6.8469999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-04T14:07:45+00:00
