flow_run_id,rtl_name,arch_params,node,corner,vdd_V,temperature_C,clock_period_ns,clock_freq_mhz,data_width,num_inputs,dc_version,syn_total_cells,syn_comb_cells,syn_seq_cells,syn_total_area_um2,syn_comb_area_um2,syn_seq_area_um2,syn_scr,syn_sar,syn_crit_path_ns,syn_wns_ns,syn_tns_ns,syn_violating_paths,icc2_version,pnr_total_cells,pnr_comb_cells,pnr_seq_cells,pnr_total_area_um2,pnr_comb_area_um2,pnr_seq_area_um2,pnr_core_area_um2,pnr_utilization,pnr_scr,pnr_sar,pnr_crit_path_ns,pnr_wns_ns,pnr_tns_ns,pnr_violating_paths,starrc_version,pt_version,internal_power_mW,switching_power_mW,leak_power_mW,total_power_mW,dyn_power_mW,dyn_energy_pJ,clock_network_internal_power_mW,clock_network_switching_power_mW,clock_network_leak_power_mW,clock_network_total_power_mW,register_internal_power_mW,register_switching_power_mW,register_leak_power_mW,register_total_power_mW,combinational_internal_power_mW,combinational_switching_power_mW,combinational_leak_power_mW,combinational_total_power_mW,sequential_internal_power_mW,sequential_switching_power_mW,sequential_leak_power_mW,sequential_total_power_mW,memory_internal_power_mW,memory_switching_power_mW,memory_leak_power_mW,memory_total_power_mW,io_pad_internal_power_mW,io_pad_switching_power_mW,io_pad_leak_power_mW,io_pad_total_power_mW,black_box_internal_power_mW,black_box_switching_power_mW,black_box_leak_power_mW,black_box_total_power_mW,power_activity_mode,stim_mode,collector_schema,collected_at
simplemux_64_2_10nm_TT_0V8_25C_2000MHz,simplemux,data_width=64;num_inputs=2,10nm,TT,0.8,25.0,0.5,2000.0,64,2,V-2023.12-SP4,132,132,0,14.2848,14.2848,0.0,0.0,0.0,0.14,0.16,0.0,0,V-2023.12-SP4,134,134,0,14.32,14.32,0.0,18.9235,0.7565,0.0,0.0,0.19,0.11,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.037410000000000006,0.04315,3.5210000000000003e-05,0.08059999999999999,0.08056,0.04028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037410000000000006,0.04315,3.5210000000000003e-05,0.08059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:10:22+00:00
simplemux_64_2_10nm_TT_0V8_25C_1000MHz,simplemux,data_width=64;num_inputs=2,10nm,TT,0.8,25.0,1.0,1000.0,64,2,V-2023.12-SP4,132,132,0,14.2848,14.2848,0.0,0.0,0.0,0.14,0.66,0.0,0,V-2023.12-SP4,134,134,0,14.32,14.32,0.0,18.9235,0.7565,0.0,0.0,0.19,0.61,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.02483,0.026959999999999998,3.5969999999999996e-05,0.051829999999999994,0.05179,0.05179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02483,0.026959999999999998,3.5969999999999996e-05,0.051829999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:11:12+00:00
simplemux_64_2_10nm_TT_0V8_25C_1000MHz,simplemux,data_width=64;num_inputs=2,10nm,TT,0.8,25.0,1.0,1000.0,64,2,V-2023.12-SP4,132,132,0,14.2848,14.2848,0.0,0.0,0.0,0.14,0.66,0.0,0,V-2023.12-SP4,134,134,0,14.32,14.32,0.0,18.9235,0.7565,0.0,0.0,0.19,0.61,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.02664,0.0153,3.746e-05,0.04197,0.04194,0.04194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02664,0.0153,3.746e-05,0.04197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:11:19+00:00
simplemux_64_2_10nm_TT_0V8_25C_1000MHz,simplemux,data_width=64;num_inputs=2,10nm,TT,0.8,25.0,1.0,1000.0,64,2,V-2023.12-SP4,132,132,0,14.2848,14.2848,0.0,0.0,0.0,0.14,0.66,0.0,0,V-2023.12-SP4,134,134,0,14.32,14.32,0.0,18.9235,0.7565,0.0,0.0,0.19,0.61,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.01869,0.02158,3.523e-05,0.04031,0.04027,0.04027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01869,0.02158,3.523e-05,0.04031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:11:26+00:00
simplemux_64_4_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=64;num_inputs=4,10nm,TT,0.8,25.0,0.75,1333.3333333333333,64,4,V-2023.12-SP4,209,209,0,27.156481,27.156481,0.0,0.0,0.0,0.43,0.12,0.0,0,V-2023.12-SP4,210,210,0,27.31,27.31,0.0,37.847,0.7216,0.0,0.0,0.35,0.2,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.05565,0.061959999999999994,6.857e-05,0.1177,0.11760999999999999,0.0882075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05565,0.061959999999999994,6.857e-05,0.1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:11:43+00:00
simplemux_64_4_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=64;num_inputs=4,10nm,TT,0.8,25.0,0.75,1333.3333333333333,64,4,V-2023.12-SP4,209,209,0,27.156481,27.156481,0.0,0.0,0.0,0.43,0.12,0.0,0,V-2023.12-SP4,210,210,0,27.31,27.31,0.0,37.847,0.7216,0.0,0.0,0.35,0.2,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.03856,0.01917,6.884999999999999e-05,0.057800000000000004,0.05773,0.043297499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03856,0.01917,6.884999999999999e-05,0.057800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:11:51+00:00
simplemux_64_4_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=64;num_inputs=4,10nm,TT,0.8,25.0,0.75,1333.3333333333333,64,4,V-2023.12-SP4,209,209,0,27.156481,27.156481,0.0,0.0,0.0,0.43,0.12,0.0,0,V-2023.12-SP4,210,210,0,27.31,27.31,0.0,37.847,0.7216,0.0,0.0,0.35,0.2,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.05169,0.06363999999999999,6.928e-05,0.1154,0.11532999999999999,0.08649749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05169,0.06363999999999999,6.928e-05,0.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:11:59+00:00
simplemux_64_4_10nm_TT_0V8_25C_800MHz,simplemux,data_width=64;num_inputs=4,10nm,TT,0.8,25.0,1.25,800.0,64,4,V-2023.12-SP4,209,209,0,27.156481,27.156481,0.0,0.0,0.0,0.43,0.62,0.0,0,V-2023.12-SP4,210,210,0,27.31,27.31,0.0,37.847,0.7216,0.0,0.0,0.35,0.7,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.03334,0.03684,6.857e-05,0.07025,0.07017999999999999,0.087725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03334,0.03684,6.857e-05,0.07025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:12:54+00:00
simplemux_64_4_10nm_TT_0V8_25C_800MHz,simplemux,data_width=64;num_inputs=4,10nm,TT,0.8,25.0,1.25,800.0,64,4,V-2023.12-SP4,209,209,0,27.156481,27.156481,0.0,0.0,0.0,0.43,0.62,0.0,0,V-2023.12-SP4,210,210,0,27.31,27.31,0.0,37.847,0.7216,0.0,0.0,0.35,0.7,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.023119999999999998,0.0117,6.884999999999999e-05,0.03489,0.03482,0.043524999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023119999999999998,0.0117,6.884999999999999e-05,0.03489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:13:01+00:00
simplemux_64_4_10nm_TT_0V8_25C_800MHz,simplemux,data_width=64;num_inputs=4,10nm,TT,0.8,25.0,1.25,800.0,64,4,V-2023.12-SP4,209,209,0,27.156481,27.156481,0.0,0.0,0.0,0.43,0.62,0.0,0,V-2023.12-SP4,210,210,0,27.31,27.31,0.0,37.847,0.7216,0.0,0.0,0.35,0.7,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.03099,0.037880000000000004,6.926e-05,0.06894,0.06887,0.0860875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03099,0.037880000000000004,6.926e-05,0.06894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:13:08+00:00
simplemux_64_8_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=64;num_inputs=8,10nm,TT,0.8,25.0,0.75,1333.3333333333333,64,8,V-2023.12-SP4,491,491,0,61.132801,61.132801,0.0,0.0,0.0,0.53,0.02,0.0,0,V-2023.12-SP4,486,486,0,61.01,61.01,0.0,85.5245,0.7134,0.0,0.0,0.38,0.17,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.06755,0.08529,0.0001617,0.153,0.15284,0.11463000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06755,0.08529,0.0001617,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:15:03+00:00
simplemux_64_8_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=64;num_inputs=8,10nm,TT,0.8,25.0,0.75,1333.3333333333333,64,8,V-2023.12-SP4,491,491,0,61.132801,61.132801,0.0,0.0,0.0,0.53,0.02,0.0,0,V-2023.12-SP4,486,486,0,61.01,61.01,0.0,85.5245,0.7134,0.0,0.0,0.38,0.17,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.02896,0.02408,0.00016560000000000001,0.05321,0.053040000000000004,0.03978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02896,0.02408,0.00016560000000000001,0.05321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:15:10+00:00
simplemux_64_8_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=64;num_inputs=8,10nm,TT,0.8,25.0,0.75,1333.3333333333333,64,8,V-2023.12-SP4,491,491,0,61.132801,61.132801,0.0,0.0,0.0,0.53,0.02,0.0,0,V-2023.12-SP4,486,486,0,61.01,61.01,0.0,85.5245,0.7134,0.0,0.0,0.38,0.17,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.08105000000000001,0.104,0.00016010000000000002,0.1852,0.18505,0.1387875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08105000000000001,0.104,0.00016010000000000002,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:15:17+00:00
simplemux_64_8_10nm_TT_0V8_25C_800MHz,simplemux,data_width=64;num_inputs=8,10nm,TT,0.8,25.0,1.25,800.0,64,8,V-2023.12-SP4,491,491,0,61.132801,61.132801,0.0,0.0,0.0,0.53,0.52,0.0,0,V-2023.12-SP4,485,485,0,60.98,60.98,0.0,85.5245,0.713,0.0,0.0,0.5,0.55,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.04021,0.050769999999999996,0.0001625,0.09115000000000001,0.09098,0.113725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021,0.050769999999999996,0.0001625,0.09115000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:15:23+00:00
simplemux_64_8_10nm_TT_0V8_25C_800MHz,simplemux,data_width=64;num_inputs=8,10nm,TT,0.8,25.0,1.25,800.0,64,8,V-2023.12-SP4,491,491,0,61.132801,61.132801,0.0,0.0,0.0,0.53,0.52,0.0,0,V-2023.12-SP4,485,485,0,60.98,60.98,0.0,85.5245,0.713,0.0,0.0,0.5,0.55,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.01729,0.01424,0.0001662,0.0317,0.03153,0.0394125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01729,0.01424,0.0001662,0.0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:15:30+00:00
simplemux_64_8_10nm_TT_0V8_25C_800MHz,simplemux,data_width=64;num_inputs=8,10nm,TT,0.8,25.0,1.25,800.0,64,8,V-2023.12-SP4,491,491,0,61.132801,61.132801,0.0,0.0,0.0,0.53,0.52,0.0,0,V-2023.12-SP4,485,485,0,60.98,60.98,0.0,85.5245,0.713,0.0,0.0,0.5,0.55,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.049580000000000006,0.06397,0.0001606,0.1137,0.11355000000000001,0.14193750000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049580000000000006,0.06397,0.0001606,0.1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:15:38+00:00
simplemux_128_2_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=128;num_inputs=2,10nm,TT,0.8,25.0,0.75,1333.3333333333333,128,2,V-2023.12-SP4,261,261,0,28.262401,28.262401,0.0,0.0,0.0,0.22,0.33,0.0,0,V-2023.12-SP4,267,267,0,28.54,28.54,0.0,38.8301,0.735,0.0,0.0,0.31,0.24,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.06697,0.08326,7.195e-05,0.1503,0.15023,0.11267250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06697,0.08326,7.195e-05,0.1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:18:21+00:00
simplemux_128_2_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=128;num_inputs=2,10nm,TT,0.8,25.0,0.75,1333.3333333333333,128,2,V-2023.12-SP4,261,261,0,28.262401,28.262401,0.0,0.0,0.0,0.22,0.33,0.0,0,V-2023.12-SP4,267,267,0,28.54,28.54,0.0,38.8301,0.735,0.0,0.0,0.31,0.24,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.07122,0.048260000000000004,7.526e-05,0.1196,0.11948,0.08961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07122,0.048260000000000004,7.526e-05,0.1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:18:28+00:00
simplemux_128_2_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=128;num_inputs=2,10nm,TT,0.8,25.0,0.75,1333.3333333333333,128,2,V-2023.12-SP4,261,261,0,28.262401,28.262401,0.0,0.0,0.0,0.22,0.33,0.0,0,V-2023.12-SP4,267,267,0,28.54,28.54,0.0,38.8301,0.735,0.0,0.0,0.31,0.24,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.0501,0.06649,7.026e-05,0.1167,0.11659,0.0874425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501,0.06649,7.026e-05,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:18:34+00:00
simplemux_64_16_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=64;num_inputs=16,10nm,TT,0.8,25.0,0.75,1333.3333333333333,64,16,V-2023.12-SP4,904,904,0,122.327042,122.327042,0.0,0.0,0.0,0.55,0.0,0.0,0,V-2023.12-SP4,928,928,0,125.98,125.98,0.0,172.3392,0.731,0.0,0.0,0.55,0.0,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1268,0.1435,0.00030240000000000003,0.2706,0.2703,0.202725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1268,0.1435,0.00030240000000000003,0.2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:20:24+00:00
simplemux_64_16_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=64;num_inputs=16,10nm,TT,0.8,25.0,0.75,1333.3333333333333,64,16,V-2023.12-SP4,904,904,0,122.327042,122.327042,0.0,0.0,0.0,0.55,0.0,0.0,0,V-2023.12-SP4,928,928,0,125.98,125.98,0.0,172.3392,0.731,0.0,0.0,0.55,0.0,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.08878,0.07255,0.00029620000000000004,0.1616,0.16133,0.12099750000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08878,0.07255,0.00029620000000000004,0.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:20:32+00:00
simplemux_64_16_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=64;num_inputs=16,10nm,TT,0.8,25.0,0.75,1333.3333333333333,64,16,V-2023.12-SP4,904,904,0,122.327042,122.327042,0.0,0.0,0.0,0.55,0.0,0.0,0,V-2023.12-SP4,928,928,0,125.98,125.98,0.0,172.3392,0.731,0.0,0.0,0.55,0.0,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.1587,0.187,0.0002998,0.34600000000000003,0.3457,0.25927500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587,0.187,0.0002998,0.34600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:20:40+00:00
simplemux_128_2_10nm_TT_0V8_25C_1000MHz,simplemux,data_width=128;num_inputs=2,10nm,TT,0.8,25.0,1.0,1000.0,128,2,V-2023.12-SP4,261,261,0,28.262401,28.262401,0.0,0.0,0.0,0.22,0.58,0.0,0,V-2023.12-SP4,267,267,0,28.54,28.54,0.0,38.8301,0.735,0.0,0.0,0.32,0.48,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.05024,0.06307,7.195e-05,0.1134,0.11331,0.11331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05024,0.06307,7.195e-05,0.1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:21:03+00:00
simplemux_128_2_10nm_TT_0V8_25C_1000MHz,simplemux,data_width=128;num_inputs=2,10nm,TT,0.8,25.0,1.0,1000.0,128,2,V-2023.12-SP4,261,261,0,28.262401,28.262401,0.0,0.0,0.0,0.22,0.58,0.0,0,V-2023.12-SP4,267,267,0,28.54,28.54,0.0,38.8301,0.735,0.0,0.0,0.32,0.48,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.05341,0.036789999999999996,7.526e-05,0.09028,0.0902,0.0902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05341,0.036789999999999996,7.526e-05,0.09028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:21:10+00:00
simplemux_128_2_10nm_TT_0V8_25C_1000MHz,simplemux,data_width=128;num_inputs=2,10nm,TT,0.8,25.0,1.0,1000.0,128,2,V-2023.12-SP4,261,261,0,28.262401,28.262401,0.0,0.0,0.0,0.22,0.58,0.0,0,V-2023.12-SP4,267,267,0,28.54,28.54,0.0,38.8301,0.735,0.0,0.0,0.32,0.48,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.03758,0.05035,7.027e-05,0.08799,0.08793000000000001,0.08793000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03758,0.05035,7.027e-05,0.08799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:21:17+00:00
simplemux_64_16_10nm_TT_0V8_25C_800MHz,simplemux,data_width=64;num_inputs=16,10nm,TT,0.8,25.0,1.25,800.0,64,16,V-2023.12-SP4,923,923,0,123.064322,123.064322,0.0,0.0,0.0,0.98,0.07,0.0,0,V-2023.12-SP4,919,919,0,123.22,123.22,0.0,172.3392,0.715,0.0,0.0,0.88,0.17,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.07994,0.08788,0.0002864,0.1681,0.16782,0.209775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07994,0.08788,0.0002864,0.1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:22:15+00:00
simplemux_64_16_10nm_TT_0V8_25C_800MHz,simplemux,data_width=64;num_inputs=16,10nm,TT,0.8,25.0,1.25,800.0,64,16,V-2023.12-SP4,923,923,0,123.064322,123.064322,0.0,0.0,0.0,0.98,0.07,0.0,0,V-2023.12-SP4,919,919,0,123.22,123.22,0.0,172.3392,0.715,0.0,0.0,0.88,0.17,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.05762,0.04816,0.0002797,0.1061,0.10578,0.132225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05762,0.04816,0.0002797,0.1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:22:23+00:00
simplemux_64_16_10nm_TT_0V8_25C_800MHz,simplemux,data_width=64;num_inputs=16,10nm,TT,0.8,25.0,1.25,800.0,64,16,V-2023.12-SP4,923,923,0,123.064322,123.064322,0.0,0.0,0.0,0.98,0.07,0.0,0,V-2023.12-SP4,919,919,0,123.22,123.22,0.0,172.3392,0.715,0.0,0.0,0.88,0.17,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.09969,0.1185,0.0002847,0.21839999999999998,0.21819,0.27273749999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09969,0.1185,0.0002847,0.21839999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:22:33+00:00
simplemux_128_4_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=128;num_inputs=4,10nm,TT,0.8,25.0,0.75,1333.3333333333333,128,4,V-2023.12-SP4,402,402,0,53.145602,53.145602,0.0,0.0,0.0,0.52,0.03,0.0,0,V-2023.12-SP4,413,413,0,54.01,54.01,0.0,72.9907,0.7399,0.0,0.0,0.41,0.14,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.10969999999999999,0.1282,0.0001365,0.23809999999999998,0.2379,0.178425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10969999999999999,0.1282,0.0001365,0.23809999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:25:49+00:00
simplemux_128_4_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=128;num_inputs=4,10nm,TT,0.8,25.0,0.75,1333.3333333333333,128,4,V-2023.12-SP4,402,402,0,53.145602,53.145602,0.0,0.0,0.0,0.52,0.03,0.0,0,V-2023.12-SP4,413,413,0,54.01,54.01,0.0,72.9907,0.7399,0.0,0.0,0.41,0.14,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.0774,0.0428,0.00013680000000000002,0.12029999999999999,0.1202,0.09015000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774,0.0428,0.00013680000000000002,0.12029999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:25:56+00:00
simplemux_128_4_10nm_TT_0V8_25C_1333p33MHz,simplemux,data_width=128;num_inputs=4,10nm,TT,0.8,25.0,0.75,1333.3333333333333,128,4,V-2023.12-SP4,402,402,0,53.145602,53.145602,0.0,0.0,0.0,0.52,0.03,0.0,0,V-2023.12-SP4,413,413,0,54.01,54.01,0.0,72.9907,0.7399,0.0,0.0,0.41,0.14,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.09669,0.12300000000000001,0.00013759999999999998,0.2198,0.21969,0.1647675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09669,0.12300000000000001,0.00013759999999999998,0.2198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,valid25,2,2026-08-02T11:26:03+00:00
simplemux_128_4_10nm_TT_0V8_25C_800MHz,simplemux,data_width=128;num_inputs=4,10nm,TT,0.8,25.0,1.25,800.0,128,4,V-2023.12-SP4,402,402,0,53.145602,53.145602,0.0,0.0,0.0,0.52,0.53,0.0,0,V-2023.12-SP4,414,414,0,53.98,53.98,0.0,72.9907,0.7395,0.0,0.0,0.51,0.54,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.06538000000000001,0.07823999999999999,0.0001351,0.1438,0.14362,0.179525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06538000000000001,0.07823999999999999,0.0001351,0.1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-08-02T11:26:20+00:00
simplemux_128_4_10nm_TT_0V8_25C_800MHz,simplemux,data_width=128;num_inputs=4,10nm,TT,0.8,25.0,1.25,800.0,128,4,V-2023.12-SP4,402,402,0,53.145602,53.145602,0.0,0.0,0.0,0.52,0.53,0.0,0,V-2023.12-SP4,414,414,0,53.98,53.98,0.0,72.9907,0.7395,0.0,0.0,0.51,0.54,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.046419999999999996,0.02573,0.0001356,0.07228000000000001,0.07214999999999999,0.09018749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046419999999999996,0.02573,0.0001356,0.07228000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-08-02T11:26:27+00:00
