flow_run_id,rtl_name,arch_params,node,corner,vdd_V,temperature_C,clock_period_ns,clock_freq_mhz,a_width,b_width,out_width,pipeline_stages,dc_version,syn_total_cells,syn_comb_cells,syn_seq_cells,syn_total_area_um2,syn_comb_area_um2,syn_seq_area_um2,syn_scr,syn_sar,syn_crit_path_ns,syn_wns_ns,syn_tns_ns,syn_violating_paths,icc2_version,pnr_total_cells,pnr_comb_cells,pnr_seq_cells,pnr_total_area_um2,pnr_comb_area_um2,pnr_seq_area_um2,pnr_core_area_um2,pnr_utilization,pnr_scr,pnr_sar,pnr_crit_path_ns,pnr_wns_ns,pnr_tns_ns,pnr_violating_paths,starrc_version,pt_version,internal_power_mW,switching_power_mW,leak_power_mW,total_power_mW,dyn_power_mW,dyn_energy_pJ,clock_network_internal_power_mW,clock_network_switching_power_mW,clock_network_leak_power_mW,clock_network_total_power_mW,register_internal_power_mW,register_switching_power_mW,register_leak_power_mW,register_total_power_mW,combinational_internal_power_mW,combinational_switching_power_mW,combinational_leak_power_mW,combinational_total_power_mW,sequential_internal_power_mW,sequential_switching_power_mW,sequential_leak_power_mW,sequential_total_power_mW,memory_internal_power_mW,memory_switching_power_mW,memory_leak_power_mW,memory_total_power_mW,io_pad_internal_power_mW,io_pad_switching_power_mW,io_pad_leak_power_mW,io_pad_total_power_mW,black_box_internal_power_mW,black_box_switching_power_mW,black_box_leak_power_mW,black_box_total_power_mW,power_activity_mode,stim_mode,collector_schema,collected_at
intadd_12_12_12_5_16nm_TT_0V85_25C_800MHz,intadd,a_width=12;b_width=12;out_width=12;pipeline_stages=5,16nm,TT,0.85,25.0,1.25,800.0,12,12,12,5,V-2023.12-SP4,210,117,93,153.591558,37.884673,115.706885,0.44285714285714284,0.7533414369037132,0.04,0.56,0.0,0,V-2023.12-SP4,222,129,93,173.37,52.94,120.43,213.0624,0.8137,0.4189189189189189,0.6946415181403934,0.47,0.6,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.6076,0.1115,0.1931,0.9121999999999999,0.7191000000000001,0.8988750000000001,0.4986,0.08154,0.19269999999999998,0.7728,0.07293,0.008164,0.000334,0.08142,0.03607,0.02181,6.437e-05,0.05794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T03:30:44+00:00
intadd_12_12_12_5_16nm_TT_0V85_25C_800MHz,intadd,a_width=12;b_width=12;out_width=12;pipeline_stages=5,16nm,TT,0.85,25.0,1.25,800.0,12,12,12,5,V-2023.12-SP4,210,117,93,153.591558,37.884673,115.706885,0.44285714285714284,0.7533414369037132,0.04,0.56,0.0,0,V-2023.12-SP4,222,129,93,173.37,52.94,120.43,213.0624,0.8137,0.4189189189189189,0.6946415181403934,0.47,0.6,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.7186,0.1264,0.1931,1.038,0.845,1.05625,0.49910000000000004,0.08154,0.19269999999999998,0.7733,0.165,0.02041,0.0003,0.1858,0.054459999999999995,0.02442,7.267000000000001e-05,0.07894999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T03:30:49+00:00
intadd_12_12_12_5_5nm_TT_0V7_25C_1333p33MHz,intadd,a_width=12;b_width=12;out_width=12;pipeline_stages=5,5nm,TT,0.7,25.0,0.75,1333.3333333333333,12,12,12,5,V-2023.12-SP4,215,122,93,21.4704,5.8464,15.624,0.4325581395348837,0.7276995305164319,0.2,0.33,0.0,0,V-2023.12-SP4,218,125,93,21.57,5.95,15.62,29.568,0.7295,0.42660550458715596,0.7241539174779786,0.19,0.34,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3932,0.03464,0.0002177,0.4281,0.42784,0.32088,0.30219999999999997,0.0,0.0,0.30219999999999997,0.058499999999999996,0.009222000000000001,0.0001712,0.0679,0.032499999999999994,0.02542,4.6530000000000003e-05,0.05796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T03:30:50+00:00
intadd_12_12_12_5_5nm_TT_0V7_25C_1333p33MHz,intadd,a_width=12;b_width=12;out_width=12;pipeline_stages=5,5nm,TT,0.7,25.0,0.75,1333.3333333333333,12,12,12,5,V-2023.12-SP4,215,122,93,21.4704,5.8464,15.624,0.4325581395348837,0.7276995305164319,0.2,0.33,0.0,0,V-2023.12-SP4,218,125,93,21.57,5.95,15.62,29.568,0.7295,0.42660550458715596,0.7241539174779786,0.19,0.34,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.48250000000000004,0.05107,0.0002062,0.5337999999999999,0.53357,0.40017749999999996,0.304,0.0,0.0,0.304,0.1298,0.02307,0.0001557,0.153,0.04881,0.02801,5.0530000000000006e-05,0.07687000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T03:30:56+00:00
intadd_12_12_12_5_5nm_TT_0V7_25C_1000MHz,intadd,a_width=12;b_width=12;out_width=12;pipeline_stages=5,5nm,TT,0.7,25.0,1.0,1000.0,12,12,12,5,V-2023.12-SP4,215,122,93,21.4704,5.8464,15.624,0.4325581395348837,0.7276995305164319,0.02,0.47,0.0,0,V-2023.12-SP4,227,134,93,22.5,6.87,15.62,29.568,0.7608,0.40969162995594716,0.6942222222222222,0.32,0.54,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.34680000000000005,0.08516,0.0002357,0.4322,0.43196000000000007,0.43196000000000007,0.27849999999999997,0.05902,1.8010000000000002e-05,0.3376,0.0439,0.006952,0.0001712,0.05102,0.02436,0.019190000000000002,4.6530000000000003e-05,0.043590000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T03:30:57+00:00
intadd_12_12_12_5_5nm_TT_0V7_25C_1000MHz,intadd,a_width=12;b_width=12;out_width=12;pipeline_stages=5,5nm,TT,0.7,25.0,1.0,1000.0,12,12,12,5,V-2023.12-SP4,215,122,93,21.4704,5.8464,15.624,0.4325581395348837,0.7276995305164319,0.02,0.47,0.0,0,V-2023.12-SP4,227,134,93,22.5,6.87,15.62,29.568,0.7608,0.40969162995594716,0.6942222222222222,0.32,0.54,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.41550000000000004,0.09770000000000001,0.000223,0.5135,0.5132000000000001,0.5132000000000001,0.2799,0.05902,1.802e-05,0.3389,0.09822,0.017390000000000003,0.0001545,0.1158,0.03743,0.02129,5.0530000000000006e-05,0.05877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T03:31:03+00:00
intadd_12_12_20_2_16nm_TT_0V85_25C_1000MHz,intadd,a_width=12;b_width=12;out_width=20;pipeline_stages=2,16nm,TT,0.85,25.0,1.0,1000.0,12,12,20,2,V-2023.12-SP4,145,108,37,72.099075,26.065152,46.033922,0.25517241379310346,0.6384814506982233,0.77,0.0,0.0,0,V-2023.12-SP4,148,111,37,79.32,32.66,46.66,98.3508,0.8065,0.25,0.5882501260716086,0.34,0.46,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.31970000000000004,0.06262,0.1287,0.5109999999999999,0.38232000000000005,0.38232000000000005,0.2594,0.04119,0.1285,0.42910000000000004,0.03564,0.004074,0.0001828,0.03989,0.02463,0.01736,4.473e-05,0.042030000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T03:31:19+00:00
intadd_12_12_12_3_7nm_TT_0V75_25C_1000MHz,intadd,a_width=12;b_width=12;out_width=12;pipeline_stages=3,7nm,TT,0.75,25.0,1.0,1000.0,12,12,12,3,V-2023.12-SP4,128,73,55,25.046785,7.305984,17.740801,0.4296875,0.7083065151874782,0.02,0.46,0.0,0,V-2023.12-SP4,133,78,55,26.11,8.37,17.74,34.4978,0.7569,0.41353383458646614,0.6794331673688242,0.32,0.55,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2392,0.047259999999999996,0.0001848,0.28669999999999995,0.28646,0.28646,0.1918,0.0304,1.076e-05,0.2222,0.028900000000000002,0.004850999999999999,0.0001406,0.03389,0.018510000000000002,0.012,3.341e-05,0.03054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unvectored,none,2,2026-07-25T03:31:24+00:00
intadd_12_12_20_2_16nm_TT_0V85_25C_1000MHz,intadd,a_width=12;b_width=12;out_width=20;pipeline_stages=2,16nm,TT,0.85,25.0,1.0,1000.0,12,12,20,2,V-2023.12-SP4,145,108,37,72.099075,26.065152,46.033922,0.25517241379310346,0.6384814506982233,0.77,0.0,0.0,0,V-2023.12-SP4,148,111,37,79.32,32.66,46.66,98.3508,0.8065,0.25,0.5882501260716086,0.34,0.46,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.3794,0.08365,0.1287,0.5917,0.46305,0.46305,0.25970000000000004,0.04119,0.1285,0.42939999999999995,0.07769,0.010159999999999999,0.00015099999999999998,0.088,0.04198,0.0323,4.807e-05,0.07433000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T03:31:25+00:00
intadd_12_12_12_3_7nm_TT_0V75_25C_1000MHz,intadd,a_width=12;b_width=12;out_width=12;pipeline_stages=3,7nm,TT,0.75,25.0,1.0,1000.0,12,12,12,3,V-2023.12-SP4,128,73,55,25.046785,7.305984,17.740801,0.4296875,0.7083065151874782,0.02,0.46,0.0,0,V-2023.12-SP4,133,78,55,26.11,8.37,17.74,34.4978,0.7569,0.41353383458646614,0.6794331673688242,0.32,0.55,0.0,0,V-2023.12-SP3,V-2023.12-SP4,0.2876,0.05822,0.000216,0.3461,0.34582,0.34582,0.1918,0.0304,1.076e-05,0.2222,0.06476,0.01211,0.0001706,0.07704,0.031120000000000002,0.0157,3.467e-05,0.04686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vectored,random,2,2026-07-25T03:31:30+00:00
